asset,exchange,timestamp,open,high,low,close,volume
RELIANCE,NSE,2026-07-29 04:30:00+00:00,1273.2,1274.1,1272.1,1273.4,458144
RELIANCE,NSE,2026-07-29 04:45:00+00:00,1273.2,1275.0,1271.1,1271.3,274712
RELIANCE,NSE,2026-07-29 05:00:00+00:00,1271.3,1272.9,1271.0,1271.3,205009
RELIANCE,NSE,2026-07-29 05:15:00+00:00,1271.3,1271.5,1269.1,1270.4,276035
RELIANCE,NSE,2026-07-29 05:30:00+00:00,1270.3,1271.2,1269.7,1271.0,222738
RELIANCE,NSE,2026-07-29 05:45:00+00:00,1271.0,1272.1,1269.5,1269.7,322126
RELIANCE,NSE,2026-07-29 06:00:00+00:00,1269.7,1272.8,1268.7,1272.8,273314
RELIANCE,NSE,2026-07-29 06:15:00+00:00,1272.8,1273.3,1270.9,1271.2,252846
RELIANCE,NSE,2026-07-29 06:30:00+00:00,1271.3,1272.2,1270.3,1271.8,154620
RELIANCE,NSE,2026-07-29 06:45:00+00:00,1271.9,1272.5,1271.5,1272.2,133804
RELIANCE,NSE,2026-07-29 07:00:00+00:00,1272.4,1273.9,1272.1,1273.3,163533
RELIANCE,NSE,2026-07-29 07:15:00+00:00,1273.5,1273.8,1271.2,1272.3,168789
RELIANCE,NSE,2026-07-29 07:30:00+00:00,1272.3,1279.8,1271.4,1278.7,554798
RELIANCE,NSE,2026-07-29 07:45:00+00:00,1278.8,1280.0,1276.6,1276.6,469356
RELIANCE,NSE,2026-07-29 08:00:00+00:00,1277.1,1282.0,1276.1,1278.0,479761
RELIANCE,NSE,2026-07-29 08:15:00+00:00,1278.0,1281.3,1277.5,1280.2,416107
RELIANCE,NSE,2026-07-29 08:30:00+00:00,1280.0,1282.4,1279.0,1279.0,355645
RELIANCE,NSE,2026-07-29 08:45:00+00:00,1279.1,1279.1,1277.2,1278.2,373258
RELIANCE,NSE,2026-07-29 09:00:00+00:00,1278.2,1279.1,1276.6,1278.0,405711
RELIANCE,NSE,2026-07-29 09:15:00+00:00,1278.0,1280.7,1277.8,1280.0,496561
RELIANCE,NSE,2026-07-29 09:30:00+00:00,1280.1,1280.1,1275.2,1275.7,820170
RELIANCE,NSE,2026-07-29 09:45:00+00:00,1275.6,1277.2,1274.6,1277.1,810113
RELIANCE,NSE,2026-07-30 03:45:00+00:00,1279.8,1283.0,1275.3,1281.6,583031
RELIANCE,NSE,2026-07-30 04:00:00+00:00,1281.5,1282.3,1279.5,1279.6,187140
RELIANCE,NSE,2026-07-30 04:15:00+00:00,1279.7,1283.7,1279.0,1282.2,165576
RELIANCE,NSE,2026-07-30 04:30:00+00:00,1282.3,1283.7,1280.5,1280.8,147980
RELIANCE,NSE,2026-07-30 04:45:00+00:00,1280.8,1281.7,1280.0,1281.1,206023
RELIANCE,NSE,2026-07-30 05:00:00+00:00,1281.1,1286.9,1281.0,1285.5,391494
RELIANCE,NSE,2026-07-30 05:15:00+00:00,1285.4,1286.5,1284.5,1284.7,197550
RELIANCE,NSE,2026-07-30 05:30:00+00:00,1284.7,1286.9,1284.1,1286.1,187095
RELIANCE,NSE,2026-07-30 05:45:00+00:00,1286.0,1287.5,1284.6,1287.3,231362
RELIANCE,NSE,2026-07-30 06:00:00+00:00,1287.4,1291.6,1287.3,1290.4,441896
RELIANCE,NSE,2026-07-30 06:15:00+00:00,1290.5,1290.5,1289.0,1289.3,339784
RELIANCE,NSE,2026-07-30 06:30:00+00:00,1289.3,1290.0,1288.1,1289.4,285001
RELIANCE,NSE,2026-07-30 06:45:00+00:00,1289.4,1290.3,1287.8,1289.5,249144
RELIANCE,NSE,2026-07-30 07:00:00+00:00,1289.7,1297.0,1289.7,1295.3,633162
RELIANCE,NSE,2026-07-30 07:15:00+00:00,1295.4,1295.4,1292.6,1294.3,444672
RELIANCE,NSE,2026-07-30 07:30:00+00:00,1294.7,1295.0,1290.2,1292.2,745693
RELIANCE,NSE,2026-07-30 07:45:00+00:00,1292.5,1293.9,1291.4,1292.5,325786
RELIANCE,NSE,2026-07-30 08:00:00+00:00,1292.5,1293.9,1291.4,1292.3,365089
RELIANCE,NSE,2026-07-30 08:15:00+00:00,1292.3,1293.1,1290.0,1290.8,261179
RELIANCE,NSE,2026-07-30 08:30:00+00:00,1290.8,1291.3,1289.7,1289.9,252094
RELIANCE,NSE,2026-07-30 08:45:00+00:00,1290.0,1291.7,1288.7,1289.9,462197
RELIANCE,NSE,2026-07-30 09:00:00+00:00,1289.7,1293.6,1289.1,1292.6,378842
RELIANCE,NSE,2026-07-30 09:15:00+00:00,1292.6,1294.0,1290.7,1291.5,298606
RELIANCE,NSE,2026-07-30 09:30:00+00:00,1291.4,1295.2,1290.5,1293.3,2025444
RELIANCE,NSE,2026-07-30 09:45:00+00:00,1293.3,1296.0,1285.0,1289.4,2309235
RELIANCE,NSE,2026-07-31 03:45:00+00:00,1295.0,1300.9,1295.0,1297.9,529561
RELIANCE,NSE,2026-07-31 04:00:00+00:00,1297.6,1298.2,1293.6,1298.0,262082
RELIANCE,NSE,2026-07-31 04:15:00+00:00,1298.1,1299.7,1296.7,1298.9,172478
RELIANCE,NSE,2026-07-31 04:30:00+00:00,1298.6,1300.9,1296.3,1300.7,196488
RELIANCE,NSE,2026-07-31 04:45:00+00:00,1300.6,1301.0,1297.8,1298.4,219711
RELIANCE,NSE,2026-07-31 05:00:00+00:00,1298.3,1299.9,1296.0,1297.8,348988
RELIANCE,NSE,2026-07-31 05:15:00+00:00,1297.8,1299.2,1297.1,1297.6,151895
RELIANCE,NSE,2026-07-31 05:30:00+00:00,1297.5,1299.2,1296.2,1299.1,239741
RELIANCE,NSE,2026-07-31 05:45:00+00:00,1299.2,1300.6,1298.0,1299.1,318278
RELIANCE,NSE,2026-07-31 06:00:00+00:00,1299.1,1299.5,1298.6,1299.1,118760
RELIANCE,NSE,2026-07-31 06:15:00+00:00,1299.2,1299.8,1298.8,1299.0,99252
RELIANCE,NSE,2026-07-31 06:30:00+00:00,1299.1,1300.8,1298.2,1300.6,140305
RELIANCE,NSE,2026-07-31 06:45:00+00:00,1300.6,1301.0,1299.5,1301.0,126892
RELIANCE,NSE,2026-07-31 07:00:00+00:00,1300.9,1301.3,1300.0,1300.9,151941
RELIANCE,NSE,2026-07-31 07:15:00+00:00,1301.0,1303.8,1300.6,1303.0,388494
RELIANCE,NSE,2026-07-31 07:30:00+00:00,1303.1,1303.4,1301.5,1302.3,190681
RELIANCE,NSE,2026-07-31 07:45:00+00:00,1302.3,1303.1,1302.0,1302.1,167420
RELIANCE,NSE,2026-07-31 08:00:00+00:00,1302.4,1302.9,1300.9,1301.9,197358
RELIANCE,NSE,2026-07-31 08:15:00+00:00,1302.0,1304.4,1301.9,1304.4,189153
RELIANCE,NSE,2026-07-31 08:30:00+00:00,1304.4,1305.0,1302.1,1304.8,317754
RELIANCE,NSE,2026-07-31 08:45:00+00:00,1304.9,1305.4,1304.0,1305.0,259645
RELIANCE,NSE,2026-07-31 09:00:00+00:00,1305.2,1305.4,1301.3,1302.1,347508
RELIANCE,NSE,2026-07-31 09:15:00+00:00,1302.5,1305.5,1302.0,1304.6,504460
RELIANCE,NSE,2026-07-31 09:30:00+00:00,1304.7,1309.7,1304.6,1308.7,1630681
RELIANCE,NSE,2026-07-31 09:45:00+00:00,1308.7,1309.5,1303.6,1305.0,1352818
RELIANCE,NSE,2026-08-03 03:45:00+00:00,1315.2,1315.8,1311.2,1313.1,961372
RELIANCE,NSE,2026-08-03 04:00:00+00:00,1313.3,1314.5,1312.2,1312.8,436579
RELIANCE,NSE,2026-08-03 04:15:00+00:00,1312.7,1312.9,1310.0,1312.8,378038
RELIANCE,NSE,2026-08-03 04:30:00+00:00,1312.6,1313.7,1308.8,1310.8,278464
RELIANCE,NSE,2026-08-03 04:45:00+00:00,1311.0,1313.0,1309.7,1310.8,174140
RELIANCE,NSE,2026-08-03 05:00:00+00:00,1310.7,1315.0,1310.59,1313.7,282765
RELIANCE,NSE,2026-08-03 05:15:00+00:00,1313.7,1313.7,1310.2,1311.0,181240
RELIANCE,NSE,2026-08-03 05:30:00+00:00,1311.1,1314.1,1310.59,1311.9,193259
RELIANCE,NSE,2026-08-03 05:45:00+00:00,1311.8,1312.4,1310.5,1312.2,210625
RELIANCE,NSE,2026-08-03 06:00:00+00:00,1312.2,1312.5,1310.5,1310.59,248557
RELIANCE,NSE,2026-08-03 06:15:00+00:00,1310.7,1311.0,1309.0,1309.5,389291
RELIANCE,NSE,2026-08-03 06:30:00+00:00,1309.59,1310.5,1309.09,1310.3,252826
RELIANCE,NSE,2026-08-03 06:45:00+00:00,1310.09,1311.2,1309.4,1309.9,234394
RELIANCE,NSE,2026-08-03 07:00:00+00:00,1309.9,1310.0,1307.2,1309.2,259402
RELIANCE,NSE,2026-08-03 07:15:00+00:00,1309.2,1310.0,1307.4,1308.8,192433
RELIANCE,NSE,2026-08-03 07:30:00+00:00,1308.59,1309.9,1308.5,1309.3,175372
RELIANCE,NSE,2026-08-03 07:45:00+00:00,1309.4,1309.9,1308.0,1308.9,174473
RELIANCE,NSE,2026-08-03 08:00:00+00:00,1308.9,1309.5,1306.59,1308.59,202902
RELIANCE,NSE,2026-08-03 08:15:00+00:00,1308.59,1309.2,1307.2,1308.4,155247
RELIANCE,NSE,2026-08-03 08:30:00+00:00,1308.5,1309.9,1308.09,1309.7,103380
RELIANCE,NSE,2026-08-03 08:45:00+00:00,1309.7,1310.0,1306.7,1309.4,412634
RELIANCE,NSE,2026-08-03 09:00:00+00:00,1309.4,1310.4,1309.0,1310.2,239184
RELIANCE,NSE,2026-08-03 09:15:00+00:00,1310.2,1311.0,1309.09,1309.4,236996
RELIANCE,NSE,2026-08-03 09:30:00+00:00,1309.4,1310.4,1306.0,1309.0,705763
RELIANCE,NSE,2026-08-03 09:45:00+00:00,1309.0,1319.0,1309.0,1319.0,400421
RELIANCE,NSE,2026-08-04 03:45:00+00:00,1315.0,1315.0,1306.0,1307.2,693278
RELIANCE,NSE,2026-08-04 04:00:00+00:00,1307.09,1307.8,1304.0,1306.8,405272
RELIANCE,NSE,2026-08-04 04:15:00+00:00,1306.5,1307.59,1305.09,1305.4,242350
RELIANCE,NSE,2026-08-04 04:30:00+00:00,1305.3,1306.59,1304.7,1305.59,231761
RELIANCE,NSE,2026-08-04 04:45:00+00:00,1305.59,1305.9,1301.0,1302.4,409320
RELIANCE,NSE,2026-08-04 05:00:00+00:00,1302.2,1302.8,1300.3,1301.9,199648
RELIANCE,NSE,2026-08-04 05:15:00+00:00,1301.9,1302.5,1300.3,1300.59,168111
RELIANCE,NSE,2026-08-04 05:30:00+00:00,1300.59,1302.0,1300.0,1300.3,252392
RELIANCE,NSE,2026-08-04 05:45:00+00:00,1300.3,1300.8,1298.3,1298.59,283053
RELIANCE,NSE,2026-08-04 06:00:00+00:00,1298.59,1300.4,1298.2,1299.0,374641
RELIANCE,NSE,2026-08-04 06:15:00+00:00,1299.2,1299.8,1295.4,1295.5,290898
RELIANCE,NSE,2026-08-04 06:30:00+00:00,1295.8,1297.7,1294.4,1296.2,267677
RELIANCE,NSE,2026-08-04 06:45:00+00:00,1296.3,1296.5,1293.09,1293.7,285304
RELIANCE,NSE,2026-08-04 07:00:00+00:00,1293.9,1294.3,1292.09,1293.5,375774
RELIANCE,NSE,2026-08-04 07:15:00+00:00,1293.5,1294.7,1292.2,1292.7,250265
RELIANCE,NSE,2026-08-04 07:30:00+00:00,1293.2,1294.2,1292.09,1292.2,214128
RELIANCE,NSE,2026-08-04 07:45:00+00:00,1292.2,1293.5,1292.0,1292.09,281740
RELIANCE,NSE,2026-08-04 08:00:00+00:00,1292.5,1293.9,1292.0,1292.7,172714
RELIANCE,NSE,2026-08-04 08:15:00+00:00,1292.9,1293.5,1290.4,1291.59,473328
RELIANCE,NSE,2026-08-04 08:30:00+00:00,1292.0,1295.09,1291.0,1294.7,477478
RELIANCE,NSE,2026-08-04 08:45:00+00:00,1294.7,1296.59,1293.59,1295.7,780628
RELIANCE,NSE,2026-08-04 09:00:00+00:00,1295.5,1297.4,1291.5,1292.5,1147604
RELIANCE,NSE,2026-08-04 09:15:00+00:00,1293.0,1295.8,1291.0,1291.09,640359
RELIANCE,NSE,2026-08-04 09:30:00+00:00,1291.8,1292.0,1286.4,1290.59,1165123
RELIANCE,NSE,2026-08-04 09:45:00+00:00,1290.59,1290.9,1290.59,1290.9,500768
RELIANCE,NSE,2026-08-05 03:45:00+00:00,1293.0,1299.0,1292.5,1295.9,1196426
RELIANCE,NSE,2026-08-05 04:00:00+00:00,1295.9,1296.0,1293.2,1293.6,306448
RELIANCE,NSE,2026-08-05 04:15:00+00:00,1293.7,1294.1,1290.6,1290.8,282980
RELIANCE,NSE,2026-08-05 04:30:00+00:00,1290.8,1292.9,1290.7,1292.1,224522
RELIANCE,NSE,2026-08-05 04:45:00+00:00,1292.1,1293.6,1291.0,1292.4,267621
RELIANCE,NSE,2026-08-05 05:00:00+00:00,1292.4,1292.8,1289.6,1292.0,294063
RELIANCE,NSE,2026-08-05 05:15:00+00:00,1292.1,1293.5,1290.5,1293.2,363689
RELIANCE,NSE,2026-08-05 05:30:00+00:00,1293.2,1294.4,1290.3,1291.3,421452
RELIANCE,NSE,2026-08-05 05:45:00+00:00,1291.3,1293.1,1289.2,1290.0,1625960
RELIANCE,NSE,2026-08-05 06:00:00+00:00,1290.0,1290.2,1288.0,1288.3,298876
RELIANCE,NSE,2026-08-05 06:15:00+00:00,1288.3,1288.7,1286.0,1286.3,210249
RELIANCE,NSE,2026-08-05 06:30:00+00:00,1286.4,1287.2,1286.0,1287.1,160784
RELIANCE,NSE,2026-08-05 06:45:00+00:00,1287.1,1288.0,1285.4,1286.2,408909
RELIANCE,NSE,2026-08-05 07:00:00+00:00,1286.3,1286.3,1284.1,1286.0,1231230
RELIANCE,NSE,2026-08-05 07:15:00+00:00,1286.1,1286.3,1283.1,1284.0,573350
RELIANCE,NSE,2026-08-05 07:30:00+00:00,1284.0,1285.9,1283.0,1285.5,757958
